FUNDS_STI,TARGET_STI,coverage_ratio,expected_outflow,required_fund,deficit,atom_stis,STI_floor,total_capacity,max_collection_rate,max_collectible,rent_budget,atom_rents,ending_FUNDS_STI
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,750.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1000.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1040.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1100.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1200.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,0.0,400.0,1.0,400.0,250.0,62.5 62.5 125,1250.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1032.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1081.25
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1162.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,25.0,325.0,1.0,325.0,250.0,57.6923 57.6923 134.615,1250.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1025.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1062.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1125.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,50.0,250.0,1.0,250.0,250.0,50 50 150,1250.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1017.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1043.75
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1087.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1175.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1013.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1032.5
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1065.0
1000.0,1000.0,1.0,1250.0,1250.0,250.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1130.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,250.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,500.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,750.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1040.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1100.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1200.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,0.0,400.0,1.0,400.0,200.0,50 50 100,1200.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1032.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1081.25
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1162.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,25.0,325.0,1.0,325.0,200.0,46.1538 46.1538 107.692,1200.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1025.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1062.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1125.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,50.0,250.0,1.0,250.0,200.0,40 40 120,1200.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1017.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1043.75
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1087.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1175.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1013.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1032.5
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1065.0
1000.0,1000.0,1.2,1000.0,1200.0,200.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1130.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1040.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1100.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,0.0,400.0,0.5,200.0,200.0,50 50 100,1200.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,0.0,400.0,1.0,400.0,400.0,100 100 200,1400.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1032.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1081.25
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,25.0,325.0,0.5,162.5,162.5,37.5 37.5 87.5,1162.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,25.0,325.0,1.0,325.0,325.0,75 75 175,1325.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1025.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1062.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1125.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,50.0,250.0,1.0,250.0,250.0,50 50 150,1250.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1017.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1043.75
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1087.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,75.0,175.0,1.0,175.0,175.0,25 25 125,1175.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1013.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1032.5
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1065.0
1000.0,1000.0,1.2,1250.0,1500.0,500.0,100 100 200,90.0,130.0,1.0,130.0,130.0,10 10 110,1130.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,250.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.1,40.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.25,100.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,0.0,400.0,0.5,200.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,0.0,400.0,1.0,400.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.1,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.25,81.25,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,25.0,325.0,0.5,162.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,25.0,325.0,1.0,325.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.1,25.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.25,62.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,50.0,250.0,0.5,125.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,50.0,250.0,1.0,250.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.1,17.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.25,43.75,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,75.0,175.0,0.5,87.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,75.0,175.0,1.0,175.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.1,13.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.25,32.5,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,90.0,130.0,0.5,65.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,500.0,1000.0,0.0,100 100 200,90.0,130.0,1.0,130.0,0.0,0 0 0,1000.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,0.0,400.0,0.1,40.0,40.0,10 10 20,1040.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,0.0,400.0,0.25,100.0,100.0,25 25 50,1100.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,0.0,400.0,0.5,200.0,125.0,31.25 31.25 62.5,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,0.0,400.0,1.0,400.0,125.0,31.25 31.25 62.5,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,25.0,325.0,0.1,32.5,32.5,7.5 7.5 17.5,1032.5
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,25.0,325.0,0.25,81.25,81.25,18.75 18.75 43.75,1081.25
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,25.0,325.0,0.5,162.5,125.0,28.8462 28.8462 67.3077,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,25.0,325.0,1.0,325.0,125.0,28.8462 28.8462 67.3077,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,50.0,250.0,0.1,25.0,25.0,5 5 15,1025.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,50.0,250.0,0.25,62.5,62.5,12.5 12.5 37.5,1062.5
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,50.0,250.0,0.5,125.0,125.0,25 25 75,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,50.0,250.0,1.0,250.0,125.0,25 25 75,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,75.0,175.0,0.1,17.5,17.5,2.5 2.5 12.5,1017.5
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,75.0,175.0,0.25,43.75,43.75,6.25 6.25 31.25,1043.75
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,75.0,175.0,0.5,87.5,87.5,12.5 12.5 62.5,1087.5
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,75.0,175.0,1.0,175.0,125.0,17.8571 17.8571 89.2857,1125.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,90.0,130.0,0.1,13.0,13.0,1 1 11,1013.0
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,90.0,130.0,0.25,32.5,32.5,2.5 2.5 27.5,1032.5
1000.0,1000.0,1.5,750.0,1125.0,125.0,100 100 200,90.0,130.0,0.5,65.0,65.0,5 5 55,1065.0
